18.25324	42.63972	-100
18.25323	42.63941	-100
18.25321	42.63919	-100
18.25319	42.63898	-100
18.25317	42.63888	-100
18.25318	42.63879	-100
18.25320	42.63856	-100
18.25320	42.63841	-100
18.25321	42.63837	-100
18.25324	42.63841	-100
18.25328	42.63849	-100
18.25333	42.63849	-100
18.25335	42.63847	-100
18.25339	42.63829	-100
18.25343	42.63814	-100
18.25344	42.63804	-100
18.25346	42.63800	-100
18.25350	42.63800	-100
18.25353	42.63807	-100
18.25360	42.63801	-100
18.25364	42.63788	-100
18.25366	42.63776	-100
18.25369	42.63749	-100
18.25370	42.63724	-100
18.25373	42.63665	-100
18.25375	42.63627	-100
18.25376	42.63593	-100
18.25378	42.63578	-100
18.25380	42.63566	-100
18.25382	42.63549	-100
18.25384	42.63541	-100
18.25389	42.63540	-100
18.25390	42.63535	-100
18.25391	42.63517	-100
18.25392	42.63500	-100
18.25392	42.63477	-100
18.25392	42.63468	-100
18.25393	42.63447	-100
18.25394	42.63418	-100
18.25394	42.63410	-100
18.25403	42.64114	-100
18.25402	42.64118	-100
18.25402	42.64120	-100
18.25402	42.64124	-100
18.25402	42.64129	-100
18.25402	42.64132	-100
18.25404	42.64139	-100
18.25406	42.64152	-100
18.25407	42.64159	-100
18.25407	42.64159	-100
18.25408	42.64154	-100
18.25409	42.64146	-100
18.25409	42.64139	-100
18.25409	42.64134	-100
18.25410	42.64128	-100
18.25410	42.64122	-100
18.25409	42.64115	-100
18.25409	42.64107	-100
18.25409	42.64099	-100
18.25408	42.64089	-100
18.25408	42.64084	-100
18.25407	42.64079	-100
18.25407	42.64077	-100
18.25406	42.64080	-100
18.25406	42.64086	-100
18.25405	42.64095	-100
18.25404	42.64103	-100
18.25404	42.64105	-100
18.25403	42.64114	-100
18.25408	42.64061	-100
18.25410	42.64074	-100
18.25412	42.64082	-100
18.25413	42.64090	-100
18.25413	42.64093	-100
18.25414	42.64094	-100
18.25422	42.64096	-100
18.25429	42.64122	-100
18.25436	42.64168	-100
18.25440	42.64207	-100
18.25450	42.64280	-100
18.25455	42.64336	-100
18.25456	42.64375	-100
18.25458	42.64437	-100
18.25460	42.64514	-100
18.25463	42.64579	-100
18.25468	42.64647	-100
18.25473	42.64691	-100
18.25479	42.64724	-100
18.25487	42.64758	-100
18.25494	42.64779	-100
18.25497	42.64805	-100
18.25501	42.64826	-100
18.25506	42.64838	-100
18.25510	42.64842	-100
18.25513	42.64840	-100
18.25517	42.64826	-100
18.25522	42.64804	-100
18.25526	42.64769	-100
18.25527	42.64739	-100
18.25530	42.64707	-100
18.25534	42.64658	-100
18.25537	42.64602	-100
18.25535	42.64484	-100
18.25530	42.64457	-100
18.25525	42.64428	-100
18.25519	42.64386	-100
18.25517	42.64357	-100
18.25513	42.64310	-100
18.25510	42.64275	-100
18.25509	42.64254	-100
18.25508	42.64246	-100
18.25508	42.64202	-100
18.25509	42.64182	-100
18.25510	42.64158	-100
18.25514	42.64121	-100
18.25517	42.64098	-100
18.25520	42.64081	-100
18.25523	42.64075	-100
18.25526	42.64060	-100
18.25528	42.64042	-100
18.25531	42.64024	-100
18.25531	42.64017	-100
18.25534	42.64008	-100
18.25538	42.63999	-100
18.25544	42.63999	-100
18.25545	42.64001	-100
18.25549	42.63998	-100
18.25552	42.63998	-100
18.25556	42.63999	-100
18.25558	42.64000	-100
18.25561	42.64007	-100
18.25565	42.64014	-100
18.25567	42.64020	-100
18.25569	42.64023	-100
18.25569	42.63919	-100
18.25569	42.63867	-100
18.25569	42.63821	-100
18.25569	42.63649	-100
18.25567	42.63645	-100
18.25565	42.63648	-100
18.25561	42.63651	-100
18.25558	42.63667	-100
18.25555	42.63683	-100
18.25552	42.63707	-100
18.25550	42.63724	-100
18.25546	42.63731	-100
18.25541	42.63732	-100
18.25537	42.63706	-100
18.25536	42.63687	-100
18.25533	42.63654	-100
18.25533	42.63643	-100
18.25533	42.63595	-100
18.25533	42.63564	-100
18.25533	42.63533	-100
18.25535	42.63483	-100
18.25538	42.63454	-100
18.25542	42.63427	-100
18.25546	42.63411	-100
18.25551	42.63399	-100
18.25557	42.63405	-100
18.25561	42.63409	-100
18.25562	42.63408	-100
18.25565	42.63367	-100
18.25565	42.63338	-100
18.25564	42.63321	-100
18.25562	42.63314	-100
18.25558	42.63329	-100
18.25553	42.63346	-100
18.25549	42.63346	-100
18.25547	42.63328	-100
18.25543	42.63324	-100
18.25539	42.63312	-100
18.25535	42.63296	-100
18.25531	42.63271	-100
18.25527	42.63229	-100
18.25526	42.63201	-100
18.25525	42.63168	-100
18.25524	42.63128	-100
18.25524	42.63084	-100
18.25526	42.63057	-100
18.25526	42.63035	-100
18.25530	42.62986	-100
18.25533	42.62958	-100
18.25536	42.62927	-100
18.25539	42.62907	-100
18.25538	42.62878	-100
18.25538	42.62859	-100
18.25538	42.62839	-100
18.25537	42.62827	-100
18.25536	42.62826	-100
18.25533	42.62843	-100
18.25527	42.62884	-100
18.25525	42.62897	-100
18.25523	42.62914	-100
18.25519	42.62935	-100
18.25517	42.62944	-100
18.25516	42.62952	-100
18.25515	42.62959	-100
18.25514	42.62966	-100
18.25512	42.62978	-100
18.25511	42.63018	-100
18.25510	42.63029	-100
18.25508	42.63066	-100
18.25506	42.63085	-100
18.25506	42.63099	-100
18.25503	42.63116	-100
18.25501	42.63130	-100
18.25498	42.63158	-100
18.25495	42.63194	-100
18.25492	42.63242	-100
18.25484	42.63320	-100
18.25478	42.63382	-100
18.25475	42.63407	-100
18.25466	42.63449	-100
18.25462	42.63516	-100
18.25454	42.63565	-100
18.25450	42.63628	-100
18.25449	42.63643	-100
18.25447	42.63677	-100
18.25446	42.63696	-100
18.25446	42.63716	-100
18.25446	42.63733	-100
18.25447	42.63761	-100
18.25449	42.63809	-100
18.25451	42.63826	-100
18.25450	42.63866	-100
18.25450	42.63880	-100
18.25449	42.63897	-100
18.25449	42.63913	-100
18.25447	42.63944	-100
18.25445	42.63960	-100
18.25442	42.63976	-100
18.25439	42.63988	-100
18.25438	42.63988	-100
18.25433	42.63990	-100
18.25431	42.63986	-100
18.25429	42.63976	-100
18.25427	42.63964	-100
18.25425	42.63952	-100
18.25424	42.63944	-100
18.25423	42.63937	-100
18.25422	42.63931	-100
18.25421	42.63920	-100
18.25420	42.63914	-100
18.25420	42.63910	-100
18.25419	42.63917	-100
18.25418	42.63921	-100
18.25415	42.63940	-100
18.25414	42.63953	-100
18.25413	42.63977	-100
18.25411	42.64010	-100
18.25410	42.64032	-100
18.25410	42.64041	-100
18.25409	42.64045	-100
18.25408	42.64055	-100
18.25408	42.64061	-100
18.25503	42.63768	-100
18.25505	42.63793	-100
18.25506	42.63807	-100
18.25507	42.63806	-100
18.25510	42.63782	-100
18.25513	42.63760	-100
18.25515	42.63718	-100
18.25518	42.63652	-100
18.25519	42.63634	-100
18.25516	42.63604	-100
18.25513	42.63581	-100
18.25511	42.63593	-100
18.25507	42.63635	-100
18.25504	42.63681	-100
18.25503	42.63707	-100
18.25503	42.63741	-100
18.25503	42.63768	-100
18.25569	42.63303	-100
18.25567	42.63293	-100
18.25566	42.63283	-100
18.25566	42.63272	-100
18.25566	42.63259	-100
18.25566	42.63243	-100
18.25567	42.63218	-100
18.25567	42.63197	-100
18.25567	42.63188	-100
18.25568	42.63175	-100
18.25569	42.63165	-100
18.25569	42.63161	-100
18.25569	42.62681	-100
18.25568	42.62679	-100
18.25567	42.62674	-100
18.25567	42.62672	-100
18.25566	42.62668	-100
18.25566	42.62660	-100
18.25566	42.62652	-100
18.25567	42.62606	-100
18.25567	42.62572	-100
18.25566	42.62553	-100
18.25566	42.62539	-100
18.25566	42.62517	-100
18.25565	42.62494	-100
18.25565	42.62484	-100
18.25566	42.62471	-100
18.25567	42.62448	-100
18.25568	42.62441	-100
18.25568	42.62440	-100
18.25569	42.62440	-100
18.25228	42.64199	-100
18.25225	42.64176	-100
18.25224	42.64162	-100
18.25221	42.64138	-100
18.25220	42.64123	-100
18.25218	42.64087	-100
18.25217	42.64065	-100
18.25218	42.64028	-100
18.25218	42.64011	-100
18.25224	42.63951	-100
18.25228	42.63918	-100
18.25233	42.63889	-100
18.25234	42.63880	-100
18.25235	42.63900	-100
18.25236	42.63915	-100
18.25237	42.63939	-100
18.25238	42.63970	-100
18.25237	42.64026	-100
18.25236	42.64049	-100
18.25235	42.64080	-100
18.25235	42.64099	-100
18.25234	42.64116	-100
18.25234	42.64131	-100
18.25231	42.64159	-100
18.25230	42.64175	-100
18.25229	42.64185	-100
18.25228	42.64197	-100
18.25228	42.64200	-100
18.25228	42.64199	-100
18.25546	42.63286	-25
18.25543	42.63284	-25
18.25538	42.63248	-25
18.25533	42.63201	-25
18.25533	42.63144	-25
18.25536	42.63077	-25
18.25542	42.63038	-25
18.25548	42.63034	-25
18.25551	42.63049	-25
18.25555	42.63099	-25
18.25557	42.63150	-25
18.25557	42.63205	-25
18.25556	42.63253	-25
18.25554	42.63272	-25
18.25549	42.63290	-25
18.25546	42.63286	-25
18.25542	42.63670	-25
18.25544	42.63680	-25
18.25549	42.63670	-25
18.25555	42.63630	-25
18.25560	42.63588	-25
18.25561	42.63552	-25
18.25559	42.63504	-25
18.25554	42.63476	-25
18.25549	42.63468	-25
18.25542	42.63490	-25
18.25541	42.63520	-25
18.25540	42.63563	-25
18.25539	42.63616	-25
18.25539	42.63643	-25
18.25541	42.63661	-25
18.25542	42.63670	-25
18.25569	42.64071	-25
18.25566	42.64063	-25
18.25559	42.64044	-25
18.25544	42.64046	-25
18.25534	42.64062	-25
18.25529	42.64084	-25
18.25525	42.64110	-25
18.25521	42.64129	-25
18.25519	42.64135	-25
18.25516	42.64165	-25
18.25513	42.64190	-25
18.25513	42.64237	-25
18.25514	42.64277	-25
18.25515	42.64309	-25
18.25519	42.64348	-25
18.25522	42.64383	-25
18.25524	42.64404	-25
18.25527	42.64412	-25
18.25529	42.64419	-25
18.25537	42.64425	-25
18.25539	42.64428	-25
18.25541	42.64448	-25
18.25543	42.64480	-25
18.25544	42.64527	-25
18.25545	42.64577	-25
18.25546	42.64612	-25
18.25545	42.64676	-25
18.25544	42.64709	-25
18.25543	42.64744	-25
18.25543	42.64816	-25
18.25543	42.64837	-25
18.25543	42.64854	-25
18.25543	42.64856	-25
18.25418	42.64247	-25
18.25419	42.64230	-25
18.25425	42.64223	-25
18.25428	42.64235	-25
18.25433	42.64292	-25
18.25435	42.64353	-25
18.25433	42.64369	-25
18.25428	42.64373	-25
18.25425	42.64366	-25
18.25420	42.64337	-25
18.25419	42.64324	-25
18.25418	42.64302	-25
18.25417	42.64278	-25
18.25418	42.64247	-25
18.25413	42.64853	-25
18.25411	42.64787	-25
18.25410	42.64746	-25
18.25410	42.64731	-25
18.25411	42.64714	-25
18.25414	42.64672	-25
18.25420	42.64664	-25
18.25427	42.64677	-25
18.25433	42.64695	-25
18.25438	42.64726	-25
18.25439	42.64742	-25
18.25439	42.64795	-25
18.25439	42.64813	-25
18.25440	42.64856	-25
18.25338	42.64732	-25
18.25341	42.64710	-25
18.25342	42.64681	-25
18.25344	42.64643	-25
18.25344	42.64603	-25
18.25344	42.64571	-25
18.25344	42.64548	-25
18.25344	42.64507	-25
18.25345	42.64484	-25
18.25351	42.64418	-25
18.25357	42.64410	-25
18.25359	42.64413	-25
18.25361	42.64431	-25
18.25365	42.64470	-25
18.25365	42.64496	-25
18.25365	42.64522	-25
18.25363	42.64598	-25
18.25359	42.64678	-25
18.25358	42.64700	-25
18.25352	42.64741	-25
18.25351	42.64748	-25
18.25347	42.64757	-25
18.25345	42.64759	-25
18.25342	42.64759	-25
18.25341	42.64752	-25
18.25339	42.64745	-25
18.25338	42.64732	-25
18.25055	42.64862	-25
18.25058	42.64829	-25
18.25061	42.64813	-25
18.25065	42.64815	-25
18.25070	42.64833	-25
18.25073	42.64849	-25
18.25075	42.64861	-25
18.25111	42.64574	-25
18.25109	42.64558	-25
18.25109	42.64525	-25
18.25110	42.64507	-25
18.25110	42.64498	-25
18.25112	42.64489	-25
18.25115	42.64485	-25
18.25118	42.64489	-25
18.25118	42.64496	-25
18.25118	42.64510	-25
18.25118	42.64534	-25
18.25118	42.64564	-25
18.25118	42.64569	-25
18.25116	42.64575	-25
18.25112	42.64581	-25
18.25111	42.64574	-25
18.25138	42.64863	-25
18.25142	42.64833	-25
18.25145	42.64792	-25
18.25148	42.64744	-25
18.25149	42.64718	-25
18.25149	42.64671	-25
18.25150	42.64628	-25
18.25150	42.64610	-25
18.25152	42.64577	-25
18.25154	42.64562	-25
18.25158	42.64562	-25
18.25160	42.64564	-25
18.25163	42.64557	-25
18.25165	42.64553	-25
18.25167	42.64546	-25
18.25168	42.64535	-25
18.25177	42.64446	-25
18.25184	42.64373	-25
18.25185	42.64313	-25
18.25185	42.64276	-25
18.25184	42.64245	-25
18.25183	42.64225	-25
18.25181	42.64163	-25
18.25180	42.64138	-25
18.25180	42.64121	-25
18.25179	42.64089	-25
18.25180	42.64063	-25
18.25181	42.64055	-25
18.25185	42.64020	-25
18.25190	42.63993	-25
18.25195	42.63962	-25
18.25197	42.63935	-25
18.25201	42.63910	-25
18.25203	42.63895	-25
18.25209	42.63892	-25
18.25214	42.63892	-25
18.25216	42.63892	-25
18.25219	42.63871	-25
18.25222	42.63849	-25
18.25225	42.63830	-25
18.25226	42.63806	-25
18.25227	42.63777	-25
18.25230	42.63743	-25
18.25234	42.63729	-25
18.25238	42.63759	-25
18.25239	42.63808	-25
18.25242	42.63920	-25
18.25243	42.63944	-25
18.25243	42.63979	-25
18.25243	42.64001	-25
18.25240	42.64070	-25
18.25238	42.64115	-25
18.25238	42.64164	-25
18.25238	42.64204	-25
18.25240	42.64225	-25
18.25242	42.64245	-25
18.25244	42.64261	-25
18.25246	42.64266	-25
18.25249	42.64274	-25
18.25250	42.64278	-25
18.25254	42.64279	-25
18.25254	42.64277	-25
18.25257	42.64270	-25
18.25258	42.64267	-25
18.25260	42.64258	-25
18.25261	42.64237	-25
18.25263	42.64215	-25
18.25264	42.64206	-25
18.25265	42.64196	-25
18.25266	42.64187	-25
18.25269	42.64180	-25
18.25272	42.64187	-25
18.25275	42.64198	-25
18.25276	42.64224	-25
18.25281	42.64258	-25
18.25284	42.64290	-25
18.25287	42.64294	-25
18.25290	42.64298	-25
18.25293	42.64291	-25
18.25297	42.64275	-25
18.25303	42.64244	-25
18.25317	42.64148	-25
18.25319	42.64132	-25
18.25321	42.64109	-25
18.25322	42.64085	-25
18.25323	42.64076	-25
18.25324	42.64065	-25
18.25323	42.64030	-25
18.25323	42.64010	-25
18.25323	42.63998	-25
18.25322	42.63985	-25
18.25321	42.63972	-25
18.25319	42.63952	-25
18.25316	42.63935	-25
18.25315	42.63920	-25
18.25313	42.63908	-25
18.25311	42.63898	-25
18.25309	42.63885	-25
18.25308	42.63874	-25
18.25308	42.63862	-25
18.25307	42.63849	-25
18.25307	42.63836	-25
18.25307	42.63827	-25
18.25307	42.63803	-25
18.25308	42.63796	-25
18.25310	42.63784	-25
18.25315	42.63779	-25
18.25317	42.63780	-25
18.25324	42.63783	-25
18.25326	42.63783	-25
18.25328	42.63780	-25
18.25331	42.63767	-25
18.25332	42.63760	-25
18.25333	42.63747	-25
18.25332	42.63711	-25
18.25332	42.63677	-25
18.25332	42.63657	-25
18.25332	42.63631	-25
18.25337	42.63606	-25
18.25340	42.63592	-25
18.25344	42.63590	-25
18.25346	42.63576	-25
18.25351	42.63573	-25
18.25353	42.63573	-25
18.25357	42.63565	-25
18.25359	42.63549	-25
18.25361	42.63526	-25
18.25363	42.63514	-25
18.25363	42.63488	-25
18.25364	42.63442	-25
18.25363	42.63409	-25
18.25361	42.63381	-25
18.25359	42.63357	-25
18.25357	42.63327	-25
18.25357	42.63318	-25
18.25356	42.63306	-25
18.25356	42.63300	-25
18.25356	42.63267	-25
18.25356	42.63228	-25
18.25358	42.63183	-25
18.25358	42.63166	-25
18.25359	42.63159	-25
18.25364	42.63153	-25
18.25367	42.63158	-25
18.25369	42.63165	-25
18.25371	42.63167	-25
18.25373	42.63171	-25
18.25380	42.63173	-25
18.25383	42.63171	-25
18.25386	42.63163	-25
18.25388	42.63158	-25
18.25389	42.63149	-25
18.25391	42.63141	-25
18.25395	42.63122	-25
18.25396	42.63107	-25
18.25398	42.63085	-25
18.25399	42.63074	-25
18.25401	42.63053	-25
18.25402	42.63022	-25
18.25406	42.62996	-25
18.25408	42.62988	-25
18.25409	42.62979	-25
18.25411	42.62964	-25
18.25413	42.62948	-25
18.25416	42.62940	-25
18.25418	42.62939	-25
18.25422	42.62948	-25
18.25427	42.62957	-25
18.25433	42.62953	-25
18.25437	42.62926	-25
18.25438	42.62916	-25
18.25444	42.62881	-25
18.25448	42.62869	-25
18.25456	42.62841	-25
18.25462	42.62783	-25
18.25468	42.62690	-25
18.25469	42.62676	-25
18.25470	42.62648	-25
18.25476	42.62630	-25
18.25495	42.62582	-25
18.25505	42.62538	-25
18.25514	42.62498	-25
18.25518	42.62460	-25
18.25522	42.62426	-25
18.25529	42.62390	-25
18.25539	42.62338	-25
18.25544	42.62321	-25
18.25548	42.62319	-25
18.25550	42.62315	-25
18.25554	42.62293	-25
18.25558	42.62256	-25
18.25560	42.62198	-25
18.25562	42.62139	-25
18.25565	42.62112	-25
18.25567	42.62099	-25
18.25569	42.62085	-25
18.25389	42.62637	-25
18.25388	42.62611	-25
18.25389	42.62582	-25
18.25391	42.62554	-25
18.25395	42.62531	-25
18.25397	42.62526	-25
18.25404	42.62523	-25
18.25410	42.62537	-25
18.25410	42.62554	-25
18.25408	42.62606	-25
18.25404	42.62614	-25
18.25400	42.62616	-25
18.25396	42.62620	-25
18.25393	42.62621	-25
18.25391	42.62632	-25
18.25389	42.62637	-25
18.25278	42.64419	-200
18.25276	42.64423	-200
18.25275	42.64442	-200
18.25274	42.64492	-200
18.25278	42.64547	-200
18.25282	42.64555	-200
18.25294	42.64549	-200
18.25304	42.64533	-200
18.25315	42.64485	-200
18.25323	42.64414	-200
18.25328	42.64380	-200
18.25333	42.64365	-200
18.25337	42.64314	-200
18.25338	42.64302	-200
18.25337	42.64248	-200
18.25334	42.64226	-200
18.25330	42.64198	-200
18.25328	42.64188	-200
18.25326	42.64183	-200
18.25322	42.64182	-200
18.25319	42.64203	-200
18.25314	42.64231	-200
18.25310	42.64275	-200
18.25304	42.64316	-200
18.25301	42.64359	-200
18.25299	42.64400	-200
18.25296	42.64426	-200
18.25287	42.64427	-200
18.25278	42.64419	-200
18.25508	42.64429	-200
18.25510	42.64401	-200
18.25513	42.64381	-200
18.25515	42.64409	-200
18.25518	42.64446	-200
18.25520	42.64480	-200
18.25520	42.64500	-200
18.25519	42.64558	-200
18.25517	42.64563	-200
18.25512	42.64563	-200
18.25511	42.64551	-200
18.25510	42.64541	-200
18.25509	42.64511	-200
18.25508	42.64496	-200
18.25508	42.64483	-200
18.25508	42.64445	-200
18.25508	42.64429	-200
18.25540	42.63203	50
18.25543	42.63228	50
18.25548	42.63232	50
18.25551	42.63215	50
18.25550	42.63174	50
18.25550	42.63146	50
18.25548	42.63144	50
18.25547	42.63127	50
18.25544	42.63105	50
18.25542	42.63119	50
18.25540	42.63144	50
18.25540	42.63183	50
18.25541	42.63205	50
18.25548	42.63559	50
18.25544	42.63571	50
18.25545	42.63587	50
18.25549	42.63599	50
18.25550	42.63579	50
18.25550	42.63563	50
18.25549	42.63559	50
18.25548	42.63559	50
18.25569	42.64293	50
18.25568	42.64301	50
18.25567	42.64337	50
18.25567	42.64421	50
18.25564	42.64509	50
18.25561	42.64549	50
18.25556	42.64560	50
18.25555	42.64545	50
18.25552	42.64484	50
18.25551	42.64457	50
18.25547	42.64423	50
18.25542	42.64402	50
18.25539	42.64395	50
18.25530	42.64396	50
18.25526	42.64388	50
18.25522	42.64359	50
18.25520	42.64332	50
18.25517	42.64296	50
18.25515	42.64261	50
18.25515	42.64244	50
18.25516	42.64211	50
18.25517	42.64186	50
18.25517	42.64175	50
18.25520	42.64157	50
18.25528	42.64123	50
18.25533	42.64103	50
18.25537	42.64092	50
18.25553	42.64090	50
18.25562	42.64088	50
18.25564	42.64096	50
18.25567	42.64103	50
18.25569	42.64122	50
18.25349	42.64561	50
18.25352	42.64611	50
18.25355	42.64616	50
18.25358	42.64604	50
18.25361	42.64556	50
18.25360	42.64532	50
18.25359	42.64484	50
18.25358	42.64472	50
18.25352	42.64475	50
18.25350	42.64491	50
18.25350	42.64537	50
18.25349	42.64561	50
18.25210	42.63753	50
18.25212	42.63772	50
18.25215	42.63784	50
18.25218	42.63755	50
18.25219	42.63708	50
18.25216	42.63659	50
18.25212	42.63663	50
18.25209	42.63690	50
18.25209	42.63727	50
18.25210	42.63753	50
18.25569	42.61938	50
18.25567	42.61947	50
18.25561	42.61997	50
18.25547	42.62148	50
18.25545	42.62174	50
18.25540	42.62214	50
18.25539	42.62229	50
18.25536	42.62240	50
18.25532	42.62256	50
18.25526	42.62274	50
18.25523	42.62294	50
18.25520	42.62308	50
18.25518	42.62319	50
18.25511	42.62337	50
18.25507	42.62355	50
18.25500	42.62376	50
18.25498	42.62375	50
18.25494	42.62365	50
18.25491	42.62343	50
18.25486	42.62309	50
18.25485	42.62289	50
18.25481	42.62262	50
18.25477	42.62242	50
18.25475	42.62232	50
18.25472	42.62208	50
18.25470	42.62176	50
18.25468	42.62125	50
18.25468	42.62082	50
18.25469	42.62005	50
18.25471	42.61964	50
18.25472	42.61933	50
18.25472	42.61907	50
18.25471	42.61890	50
18.25470	42.61870	50
18.25469	42.61874	50
18.25467	42.61895	50
18.25466	42.61909	50
18.25464	42.61924	50
18.25460	42.61944	50
18.25459	42.61957	50
18.25456	42.61960	50
18.25445	42.61963	50
18.25441	42.61976	50
18.25438	42.61994	50
18.25438	42.62004	50
18.25439	42.62017	50
18.25442	42.62062	50
18.25443	42.62093	50
18.25444	42.62153	50
18.25445	42.62176	50
18.25447	42.62191	50
18.25449	42.62204	50
18.25453	42.62247	50
18.25454	42.62282	50
18.25454	42.62299	50
18.25454	42.62325	50
18.25453	42.62356	50
18.25452	42.62376	50
18.25451	42.62393	50
18.25447	42.62415	50
18.25445	42.62421	50
18.25444	42.62421	50
18.25442	42.62412	50
18.25438	42.62395	50
18.25436	42.62367	50
18.25435	42.62343	50
18.25434	42.62308	50
18.25433	42.62280	50
18.25429	42.62237	50
18.25427	42.62188	50
18.25427	42.62161	50
18.25427	42.62106	50
18.25424	42.62073	50
18.25419	42.62027	50
